StairIndex,Grid_i,Grid_j,X_center,Y_center,CumulativePressure,CumulativeSlip
6,5,13,-1.56,1.581,0.0,0.0
6,5,14,-1.56,1.587,1072.9316919374417,3.062138880410168e-05
6,5,15,-1.56,1.593,1620.6445169267954,4.6035704792516465e-05
6,5,16,-1.56,1.599,2354.080953138102,6.280859561392081e-05
6,5,17,-1.56,1.605,2354.080953138102,6.280859561392081e-05
6,5,18,-1.56,1.611,2777.313590629875,7.471965796860498e-05
6,5,19,-1.56,1.617,2777.313590629875,7.471965796860498e-05
6,5,20,-1.56,1.623,2777.313590629875,7.471965796860498e-05
6,5,21,-1.56,1.629,2777.313590629875,7.471965796860498e-05
6,5,22,-1.56,1.635,2777.313590629875,7.471965796860498e-05
6,5,23,-1.56,1.641,2777.313590629875,7.471965796860498e-05
6,5,24,-1.56,1.647,2777.313590629875,7.471965796860498e-05
6,5,25,-1.56,1.653,2777.313590629875,7.471965796860498e-05
6,5,26,-1.56,1.659,2777.313590629875,7.471965796860498e-05
6,5,27,-1.56,1.665,2354.080953138102,6.280859561392081e-05
6,5,28,-1.56,1.671,2354.080953138102,6.280859561392081e-05
6,5,29,-1.56,1.677,2354.080953138102,6.280859561392081e-05
6,5,30,-1.56,1.683,2354.080953138102,6.280859561392081e-05
6,5,31,-1.56,1.689,547.7128249893536,1.541431598841479e-05
6,5,32,-1.56,1.695,0.0,0.0
6,5,33,-1.56,1.701,0.0,0.0
6,5,34,-1.56,1.707,0.0,0.0
6,5,35,-1.56,1.713,0.0,0.0
6,5,36,-1.56,1.719,0.0,0.0
6,5,37,-1.56,1.725,0.0,0.0
6,5,38,-1.56,1.731,0.0,0.0
6,5,39,-1.56,1.737,0.0,0.0
6,5,40,-1.56,1.743,0.0,0.0
6,5,41,-1.56,1.749,0.0,0.0
6,5,42,-1.56,1.7550000000000001,0.0,0.0
6,5,43,-1.56,1.7610000000000001,0.0,0.0
6,5,44,-1.56,1.7670000000000001,0.0,0.0
6,5,45,-1.56,1.7730000000000001,0.0,0.0
6,5,46,-1.56,1.779,0.0,0.0
6,5,47,-1.56,1.7850000000000001,0.0,0.0
6,5,48,-1.56,1.791,0.0,0.0
6,5,49,-1.56,1.7970000000000002,0.0,0.0
6,6,0,-1.48,1.503,0.0,0.0
6,6,1,-1.48,1.509,0.0,0.0
6,6,2,-1.48,1.515,0.0,0.0
6,6,3,-1.48,1.521,0.0,0.0
6,6,4,-1.48,1.527,0.0,0.0
6,6,5,-1.48,1.533,0.0,0.0
6,6,6,-1.48,1.539,0.0,0.0
6,6,7,-1.48,1.545,0.0,0.0
6,6,8,-1.48,1.551,0.0,0.0
6,6,9,-1.48,1.557,0.0,0.0
6,6,10,-1.48,1.563,0.0,0.0
6,6,11,-1.48,1.569,0.0,0.0
6,6,12,-1.48,1.575,1270.727135446389,1.5248116174461695e-05
6,6,13,-1.48,1.581,1270.727135446389,1.5248116174461695e-05
6,6,14,-1.48,1.587,1270.727135446389,1.5248116174461695e-05
6,6,15,-1.48,1.593,1270.727135446389,1.5248116174461695e-05
6,6,16,-1.48,1.599,1693.9597729381621,2.7159178529145852e-05
6,6,17,-1.48,1.605,1693.9597729381621,2.7159178529145852e-05
6,6,18,-1.48,1.611,1693.9597729381621,2.7159178529145852e-05
6,6,19,-1.48,1.617,2505.148761350502,4.2985008570257584e-05
6,6,20,-1.48,1.623,3052.8615863398554,5.839932455867238e-05
6,6,21,-1.48,1.629,3052.8615863398554,5.839932455867238e-05
6,6,22,-1.48,1.635,3052.8615863398554,5.839932455867238e-05
6,6,23,-1.48,1.641,3052.8615863398554,5.839932455867238e-05
6,6,24,-1.48,1.647,3052.8615863398554,5.839932455867238e-05
6,6,25,-1.48,1.653,3052.8615863398554,5.839932455867238e-05
6,6,26,-1.48,1.659,3052.8615863398554,5.839932455867238e-05
6,6,27,-1.48,1.665,1782.1344508934667,4.3151208384210685e-05
6,6,28,-1.48,1.671,1782.1344508934667,4.3151208384210685e-05
6,6,29,-1.48,1.677,1358.9018134016933,3.124014602952653e-05
6,6,30,-1.48,1.683,1358.9018134016933,3.124014602952653e-05
6,6,31,-1.48,1.689,1358.9018134016933,3.124014602952653e-05
6,6,32,-1.48,1.695,1358.9018134016933,3.124014602952653e-05
6,6,33,-1.48,1.701,1358.9018134016933,3.124014602952653e-05
6,6,34,-1.48,1.707,1358.9018134016933,3.124014602952653e-05
6,6,35,-1.48,1.713,547.7128249893536,1.541431598841479e-05
6,6,36,-1.48,1.719,547.7128249893536,1.541431598841479e-05
6,6,37,-1.48,1.725,0.0,0.0
6,6,38,-1.48,1.731,0.0,0.0
6,6,39,-1.48,1.737,0.0,0.0
6,6,40,-1.48,1.743,0.0,0.0
6,6,41,-1.48,1.749,0.0,0.0
6,6,42,-1.48,1.7550000000000001,0.0,0.0
6,6,43,-1.48,1.7610000000000001,0.0,0.0
6,6,44,-1.48,1.7670000000000001,0.0,0.0
6,6,45,-1.48,1.7730000000000001,0.0,0.0
6,6,46,-1.48,1.779,0.0,0.0
6,6,47,-1.48,1.7850000000000001,0.0,0.0
6,6,48,-1.48,1.791,0.0,0.0
6,6,49,-1.48,1.7970000000000002,0.0,0.0
6,7,0,-1.4,1.503,0.0,0.0
6,7,1,-1.4,1.509,0.0,0.0
6,7,2,-1.4,1.515,0.0,0.0
6,7,3,-1.4,1.521,0.0,0.0
6,7,4,-1.4,1.527,0.0,0.0
6,7,5,-1.4,1.533,0.0,0.0
6,7,6,-1.4,1.539,0.0,0.0
6,7,7,-1.4,1.545,0.0,0.0
6,7,8,-1.4,1.551,0.0,0.0
6,7,9,-1.4,1.557,0.0,0.0
6,7,10,-1.4,1.563,0.0,0.0
6,7,11,-1.4,1.569,0.0,0.0
6,7,12,-1.4,1.575,0.0,0.0
6,7,13,-1.4,1.581,0.0,0.0
6,7,14,-1.4,1.587,0.0,0.0
6,7,15,-1.4,1.593,0.0,0.0
6,7,16,-1.4,1.599,0.0,0.0
6,7,17,-1.4,1.605,641.168761635772,1.2727110184365467e-05
6,7,18,-1.4,1.611,641.168761635772,1.2727110184365467e-05
6,7,19,-1.4,1.617,641.168761635772,1.2727110184365467e-05
6,7,20,-1.4,1.623,641.168761635772,1.2727110184365467e-05
6,7,21,-1.4,1.629,641.168761635772,1.2727110184365467e-05
6,7,22,-1.4,1.635,641.168761635772,1.2727110184365467e-05
6,7,23,-1.4,1.641,641.168761635772,1.2727110184365467e-05
6,7,24,-1.4,1.647,641.168761635772,1.2727110184365467e-05
6,7,25,-1.4,1.653,641.168761635772,1.2727110184365467e-05
6,7,26,-1.4,1.659,0.0,0.0
6,7,27,-1.4,1.665,0.0,0.0
6,7,28,-1.4,1.671,0.0,0.0
6,7,29,-1.4,1.677,0.0,0.0
6,7,30,-1.4,1.683,0.0,0.0
6,7,31,-1.4,1.689,0.0,0.0
6,7,32,-1.4,1.695,0.0,0.0
6,7,33,-1.4,1.701,0.0,0.0
6,7,34,-1.4,1.707,0.0,0.0
6,7,35,-1.4,1.713,0.0,0.0
6,7,36,-1.4,1.719,0.0,0.0
6,7,37,-1.4,1.725,0.0,0.0
6,7,38,-1.4,1.731,0.0,0.0
6,7,39,-1.4,1.737,0.0,0.0
6,7,40,-1.4,1.743,0.0,0.0
6,7,41,-1.4,1.749,0.0,0.0
6,7,42,-1.4,1.7550000000000001,0.0,0.0
6,7,43,-1.4,1.7610000000000001,0.0,0.0
6,7,44,-1.4,1.7670000000000001,0.0,0.0
6,7,45,-1.4,1.7730000000000001,0.0,0.0
6,7,46,-1.4,1.779,0.0,0.0
6,7,47,-1.4,1.7850000000000001,0.0,0.0
6,7,48,-1.4,1.791,0.0,0.0
6,7,49,-1.4,1.7970000000000002,0.0,0.0
6,8,0,-1.3199999999999998,1.503,0.0,0.0
6,8,1,-1.3199999999999998,1.509,0.0,0.0
6,8,2,-1.3199999999999998,1.515,0.0,0.0
6,8,3,-1.3199999999999998,1.521,0.0,0.0
6,8,4,-1.3199999999999998,1.527,0.0,0.0
6,8,5,-1.3199999999999998,1.533,0.0,0.0
6,8,6,-1.3199999999999998,1.539,0.0,0.0
6,8,7,-1.3199999999999998,1.545,0.0,0.0
6,8,8,-1.3199999999999998,1.551,0.0,0.0
6,8,9,-1.3199999999999998,1.557,0.0,0.0
6,8,10,-1.3199999999999998,1.563,0.0,0.0
6,8,11,-1.3199999999999998,1.569,0.0,0.0
6,8,12,-1.3199999999999998,1.575,0.0,0.0
6,8,13,-1.3199999999999998,1.581,0.0,0.0
6,8,14,-1.3199999999999998,1.587,0.0,0.0
6,8,15,-1.3199999999999998,1.593,0.0,0.0
6,8,16,-1.3199999999999998,1.599,0.0,0.0
6,8,17,-1.3199999999999998,1.605,641.168761635772,1.2727110184365467e-05
6,8,18,-1.3199999999999998,1.611,641.168761635772,1.2727110184365467e-05
6,8,19,-1.3199999999999998,1.617,641.168761635772,1.2727110184365467e-05
6,8,20,-1.3199999999999998,1.623,641.168761635772,1.2727110184365467e-05
6,8,21,-1.3199999999999998,1.629,641.168761635772,1.2727110184365467e-05
6,8,22,-1.3199999999999998,1.635,641.168761635772,1.2727110184365467e-05
6,8,23,-1.3199999999999998,1.641,641.168761635772,1.2727110184365467e-05
6,8,24,-1.3199999999999998,1.647,641.168761635772,1.2727110184365467e-05
6,8,25,-1.3199999999999998,1.653,641.168761635772,1.2727110184365467e-05
6,8,26,-1.3199999999999998,1.659,641.168761635772,1.2727110184365467e-05
6,8,27,-1.3199999999999998,1.665,0.0,0.0
6,8,28,-1.3199999999999998,1.671,0.0,0.0
6,8,29,-1.3199999999999998,1.677,0.0,0.0
6,8,30,-1.3199999999999998,1.683,0.0,0.0
6,8,31,-1.3199999999999998,1.689,0.0,0.0
6,8,32,-1.3199999999999998,1.695,0.0,0.0
6,8,33,-1.3199999999999998,1.701,0.0,0.0
6,8,34,-1.3199999999999998,1.707,0.0,0.0
6,8,35,-1.3199999999999998,1.713,0.0,0.0
6,8,36,-1.3199999999999998,1.719,0.0,0.0
6,8,37,-1.3199999999999998,1.725,0.0,0.0
6,8,38,-1.3199999999999998,1.731,0.0,0.0
6,8,39,-1.3199999999999998,1.737,0.0,0.0
6,8,40,-1.3199999999999998,1.743,0.0,0.0
6,8,41,-1.3199999999999998,1.749,0.0,0.0
6,8,42,-1.3199999999999998,1.7550000000000001,0.0,0.0
6,8,43,-1.3199999999999998,1.7610000000000001,0.0,0.0
6,8,44,-1.3199999999999998,1.7670000000000001,0.0,0.0
6,8,45,-1.3199999999999998,1.7730000000000001,0.0,0.0
6,8,46,-1.3199999999999998,1.779,0.0,0.0
6,8,47,-1.3199999999999998,1.7850000000000001,0.0,0.0
6,8,48,-1.3199999999999998,1.791,0.0,0.0
6,8,49,-1.3199999999999998,1.7970000000000002,0.0,0.0
6,9,0,-1.24,1.503,0.0,0.0
6,9,1,-1.24,1.509,0.0,0.0
6,9,2,-1.24,1.515,0.0,0.0
6,9,3,-1.24,1.521,0.0,0.0
6,9,4,-1.24,1.527,0.0,0.0
6,9,5,-1.24,1.533,0.0,0.0
6,9,6,-1.24,1.539,0.0,0.0
6,9,7,-1.24,1.545,0.0,0.0
6,9,8,-1.24,1.551,0.0,0.0
6,9,9,-1.24,1.557,0.0,0.0
6,9,10,-1.24,1.563,0.0,0.0
6,9,11,-1.24,1.569,0.0,0.0
6,9,12,-1.24,1.575,0.0,0.0
6,9,13,-1.24,1.581,0.0,0.0
6,9,14,-1.24,1.587,0.0,0.0
6,9,15,-1.24,1.593,0.0,0.0
6,9,16,-1.24,1.599,0.0,0.0
6,9,17,-1.24,1.605,0.0,0.0
6,9,18,-1.24,1.611,0.0,0.0
6,9,19,-1.24,1.617,0.0,0.0
6,9,20,-1.24,1.623,0.0,0.0
6,9,21,-1.24,1.629,0.0,0.0
6,9,22,-1.24,1.635,0.0,0.0
6,9,23,-1.24,1.641,0.0,0.0
6,9,24,-1.24,1.647,0.0,0.0
6,9,25,-1.24,1.653,0.0,0.0
6,9,26,-1.24,1.659,0.0,0.0
6,9,27,-1.24,1.665,0.0,0.0
6,9,28,-1.24,1.671,0.0,0.0
6,9,29,-1.24,1.677,0.0,0.0
6,9,30,-1.24,1.683,0.0,0.0
6,9,31,-1.24,1.689,0.0,0.0
6,9,32,-1.24,1.695,0.0,0.0
6,9,33,-1.24,1.701,0.0,0.0
6,9,34,-1.24,1.707,0.0,0.0
6,9,35,-1.24,1.713,0.0,0.0
6,9,36,-1.24,1.719,0.0,0.0
6,9,37,-1.24,1.725,0.0,0.0
6,9,38,-1.24,1.731,0.0,0.0
6,9,39,-1.24,1.737,0.0,0.0
6,9,40,-1.24,1.743,0.0,0.0
6,9,41,-1.24,1.749,0.0,0.0
6,9,42,-1.24,1.7550000000000001,0.0,0.0
6,9,43,-1.24,1.7610000000000001,0.0,0.0
6,9,44,-1.24,1.7670000000000001,0.0,0.0
6,9,45,-1.24,1.7730000000000001,0.0,0.0
6,9,46,-1.24,1.779,0.0,0.0
6,9,47,-1.24,1.7850000000000001,0.0,0.0
6,9,48,-1.24,1.791,0.0,0.0
6,9,49,-1.24,1.7970000000000002,0.0,0.0
6,10,0,-1.1600000000000001,1.503,0.0,0.0
6,10,1,-1.1600000000000001,1.509,0.0,0.0
6,10,2,-1.1600000000000001,1.515,0.0,0.0
6,10,3,-1.1600000000000001,1.521,0.0,0.0
6,10,4,-1.1600000000000001,1.527,0.0,0.0
6,10,5,-1.1600000000000001,1.533,0.0,0.0
6,10,6,-1.1600000000000001,1.539,0.0,0.0
6,10,7,-1.1600000000000001,1.545,0.0,0.0
6,10,8,-1.1600000000000001,1.551,0.0,0.0
6,10,9,-1.1600000000000001,1.557,0.0,0.0
6,10,10,-1.1600000000000001,1.563,0.0,0.0
6,10,11,-1.1600000000000001,1.569,0.0,0.0
6,10,12,-1.1600000000000001,1.575,0.0,0.0
6,10,13,-1.1600000000000001,1.581,0.0,0.0
6,10,14,-1.1600000000000001,1.587,0.0,0.0
6,10,15,-1.1600000000000001,1.593,0.0,0.0
6,10,16,-1.1600000000000001,1.599,0.0,0.0
6,10,17,-1.1600000000000001,1.605,0.0,0.0
6,10,18,-1.1600000000000001,1.611,0.0,0.0
6,10,19,-1.1600000000000001,1.617,0.0,0.0
6,10,20,-1.1600000000000001,1.623,0.0,0.0
6,10,21,-1.1600000000000001,1.629,0.0,0.0
6,10,22,-1.1600000000000001,1.635,721.0568785887464,1.4067404480988209e-05
6,10,23,-1.1600000000000001,1.641,721.0568785887464,1.4067404480988209e-05
6,10,24,-1.1600000000000001,1.647,721.0568785887464,1.4067404480988209e-05
6,10,25,-1.1600000000000001,1.653,721.0568785887464,1.4067404480988209e-05
6,10,26,-1.1600000000000001,1.659,0.0,0.0
6,10,27,-1.1600000000000001,1.665,0.0,0.0
6,10,28,-1.1600000000000001,1.671,0.0,0.0
6,10,29,-1.1600000000000001,1.677,0.0,0.0
6,10,30,-1.1600000000000001,1.683,0.0,0.0
6,10,31,-1.1600000000000001,1.689,0.0,0.0
6,10,32,-1.1600000000000001,1.695,0.0,0.0
6,10,33,-1.1600000000000001,1.701,0.0,0.0
6,10,34,-1.1600000000000001,1.707,0.0,0.0
6,10,35,-1.1600000000000001,1.713,0.0,0.0
6,10,36,-1.1600000000000001,1.719,0.0,0.0
6,10,37,-1.1600000000000001,1.725,0.0,0.0
6,10,38,-1.1600000000000001,1.731,0.0,0.0
6,10,39,-1.1600000000000001,1.737,0.0,0.0
6,10,40,-1.1600000000000001,1.743,0.0,0.0
6,10,41,-1.1600000000000001,1.749,0.0,0.0
6,10,42,-1.1600000000000001,1.7550000000000001,0.0,0.0
6,10,43,-1.1600000000000001,1.7610000000000001,0.0,0.0
6,10,44,-1.1600000000000001,1.7670000000000001,0.0,0.0
6,10,45,-1.1600000000000001,1.7730000000000001,0.0,0.0
6,10,46,-1.1600000000000001,1.779,0.0,0.0
6,10,47,-1.1600000000000001,1.7850000000000001,0.0,0.0
6,10,48,-1.1600000000000001,1.791,0.0,0.0
6,10,49,-1.1600000000000001,1.7970000000000002,0.0,0.0
6,11,0,-1.08,1.503,0.0,0.0
6,11,1,-1.08,1.509,0.0,0.0
6,11,2,-1.08,1.515,0.0,0.0
6,11,3,-1.08,1.521,0.0,0.0
6,11,4,-1.08,1.527,0.0,0.0
6,11,5,-1.08,1.533,0.0,0.0
6,11,6,-1.08,1.539,0.0,0.0
6,11,7,-1.08,1.545,0.0,0.0
6,11,8,-1.08,1.551,0.0,0.0
6,11,9,-1.08,1.557,0.0,0.0
6,11,10,-1.08,1.563,0.0,0.0
6,11,11,-1.08,1.569,0.0,0.0
6,11,12,-1.08,1.575,0.0,0.0
6,11,13,-1.08,1.581,667.1764508697693,1.540863166582073e-05
6,11,14,-1.08,1.587,667.1764508697693,1.540863166582073e-05
6,11,15,-1.08,1.593,667.1764508697693,1.540863166582073e-05
6,11,16,-1.08,1.599,667.1764508697693,1.540863166582073e-05
6,11,17,-1.08,1.605,1388.2333294585155,2.947603614680894e-05
6,11,18,-1.08,1.611,1388.2333294585155,2.947603614680894e-05
6,11,19,-1.08,1.617,1388.2333294585155,2.947603614680894e-05
6,11,20,-1.08,1.623,1388.2333294585155,2.947603614680894e-05
6,11,21,-1.08,1.629,1388.2333294585155,2.947603614680894e-05
6,11,22,-1.08,1.635,1388.2333294585155,2.947603614680894e-05
6,11,23,-1.08,1.641,1388.2333294585155,2.947603614680894e-05
6,11,24,-1.08,1.647,1388.2333294585155,2.947603614680894e-05
6,11,25,-1.08,1.653,1388.2333294585155,2.947603614680894e-05
6,11,26,-1.08,1.659,1388.2333294585155,2.947603614680894e-05
6,11,27,-1.08,1.665,1388.2333294585155,2.947603614680894e-05
6,11,28,-1.08,1.671,1388.2333294585155,2.947603614680894e-05
6,11,29,-1.08,1.677,721.0568785887464,1.4067404480988209e-05
6,11,30,-1.08,1.683,721.0568785887464,1.4067404480988209e-05
6,11,31,-1.08,1.689,0.0,0.0
6,11,32,-1.08,1.695,0.0,0.0
6,11,33,-1.08,1.701,0.0,0.0
6,11,34,-1.08,1.707,0.0,0.0
6,11,35,-1.08,1.713,0.0,0.0
6,11,36,-1.08,1.719,0.0,0.0
6,11,37,-1.08,1.725,0.0,0.0
6,11,38,-1.08,1.731,0.0,0.0
6,11,39,-1.08,1.737,0.0,0.0
6,11,40,-1.08,1.743,0.0,0.0
6,11,41,-1.08,1.749,0.0,0.0
6,11,42,-1.08,1.7550000000000001,0.0,0.0
6,11,43,-1.08,1.7610000000000001,0.0,0.0
6,11,44,-1.08,1.7670000000000001,0.0,0.0
6,11,45,-1.08,1.7730000000000001,0.0,0.0
6,11,46,-1.08,1.779,0.0,0.0
6,11,47,-1.08,1.7850000000000001,0.0,0.0
6,11,48,-1.08,1.791,0.0,0.0
6,11,49,-1.08,1.7970000000000002,0.0,0.0
6,12,0,-1.0,1.503,0.0,0.0
6,12,1,-1.0,1.509,0.0,0.0
6,12,2,-1.0,1.515,0.0,0.0
6,12,3,-1.0,1.521,0.0,0.0
6,12,4,-1.0,1.527,0.0,0.0
6,12,5,-1.0,1.533,0.0,0.0
6,12,6,-1.0,1.539,0.0,0.0
6,12,7,-1.0,1.545,0.0,0.0
6,12,8,-1.0,1.551,0.0,0.0
6,12,9,-1.0,1.557,0.0,0.0
6,12,10,-1.0,1.563,0.0,0.0
6,12,11,-1.0,1.569,0.0,0.0
6,12,12,-1.0,1.575,0.0,0.0
6,12,13,-1.0,1.581,0.0,0.0
6,12,14,-1.0,1.587,0.0,0.0
6,12,15,-1.0,1.593,0.0,0.0
6,12,16,-1.0,1.599,0.0,0.0
6,12,17,-1.0,1.605,0.0,0.0
6,12,18,-1.0,1.611,0.0,0.0
6,12,19,-1.0,1.617,0.0,0.0
6,12,20,-1.0,1.623,0.0,0.0
6,12,21,-1.0,1.629,0.0,0.0
6,12,22,-1.0,1.635,0.0,0.0
6,12,23,-1.0,1.641,0.0,0.0
6,12,24,-1.0,1.647,0.0,0.0
6,12,25,-1.0,1.653,0.0,0.0
6,12,26,-1.0,1.659,0.0,0.0
6,12,27,-1.0,1.665,0.0,0.0
6,12,28,-1.0,1.671,0.0,0.0
6,12,29,-1.0,1.677,0.0,0.0
6,12,30,-1.0,1.683,0.0,0.0
6,12,31,-1.0,1.689,0.0,0.0
6,12,32,-1.0,1.695,0.0,0.0
6,12,33,-1.0,1.701,0.0,0.0
6,12,34,-1.0,1.707,0.0,0.0
6,12,35,-1.0,1.713,0.0,0.0
6,12,36,-1.0,1.719,0.0,0.0
6,12,37,-1.0,1.725,0.0,0.0
6,12,38,-1.0,1.731,0.0,0.0
6,12,39,-1.0,1.737,0.0,0.0
6,12,40,-1.0,1.743,0.0,0.0
6,12,41,-1.0,1.749,0.0,0.0
6,12,42,-1.0,1.7550000000000001,0.0,0.0
6,12,43,-1.0,1.7610000000000001,0.0,0.0
6,12,44,-1.0,1.7670000000000001,0.0,0.0
6,12,45,-1.0,1.7730000000000001,0.0,0.0
6,12,46,-1.0,1.779,0.0,0.0
6,12,47,-1.0,1.7850000000000001,0.0,0.0
6,12,48,-1.0,1.791,0.0,0.0
6,12,49,-1.0,1.7970000000000002,0.0,0.0
6,13,0,-0.9199999999999999,1.503,0.0,0.0
6,13,1,-0.9199999999999999,1.509,0.0,0.0
6,13,2,-0.9199999999999999,1.515,0.0,0.0
6,13,3,-0.9199999999999999,1.521,0.0,0.0
6,13,4,-0.9199999999999999,1.527,0.0,0.0
6,13,5,-0.9199999999999999,1.533,0.0,0.0
6,13,6,-0.9199999999999999,1.539,0.0,0.0
6,13,7,-0.9199999999999999,1.545,0.0,0.0
6,13,8,-0.9199999999999999,1.551,0.0,0.0
6,13,9,-0.9199999999999999,1.557,0.0,0.0
6,13,10,-0.9199999999999999,1.563,0.0,0.0
6,13,11,-0.9199999999999999,1.569,0.0,0.0
6,13,12,-0.9199999999999999,1.575,0.0,0.0
6,13,13,-0.9199999999999999,1.581,792.9537187052204,1.6873689996199685e-05
6,13,14,-0.9199999999999999,1.587,792.9537187052204,1.6873689996199685e-05
6,13,15,-0.9199999999999999,1.593,792.9537187052204,1.6873689996199685e-05
6,13,16,-0.9199999999999999,1.599,792.9537187052204,1.6873689996199685e-05
6,13,17,-0.9199999999999999,1.605,792.9537187052204,1.6873689996199685e-05
6,13,18,-0.9199999999999999,1.611,1291.9161768881922,3.315146679290129e-05
6,13,19,-0.9199999999999999,1.617,2195.994028125924,4.987320430717697e-05
6,13,20,-0.9199999999999999,1.623,2195.994028125924,4.987320430717697e-05
6,13,21,-0.9199999999999999,1.629,2195.994028125924,4.987320430717697e-05
6,13,22,-0.9199999999999999,1.635,2195.994028125924,4.987320430717697e-05
6,13,23,-0.9199999999999999,1.641,2195.994028125924,4.987320430717697e-05
6,13,24,-0.9199999999999999,1.647,2195.994028125924,4.987320430717697e-05
6,13,25,-0.9199999999999999,1.653,2195.994028125924,4.987320430717697e-05
6,13,26,-0.9199999999999999,1.659,2195.994028125924,4.987320430717697e-05
6,13,27,-0.9199999999999999,1.665,1403.0403094207036,3.2999514310977284e-05
6,13,28,-0.9199999999999999,1.671,1403.0403094207036,3.2999514310977284e-05
6,13,29,-0.9199999999999999,1.677,1403.0403094207036,3.2999514310977284e-05
6,13,30,-0.9199999999999999,1.683,1403.0403094207036,3.2999514310977284e-05
6,13,31,-0.9199999999999999,1.689,1403.0403094207036,3.2999514310977284e-05
6,13,32,-0.9199999999999999,1.695,1403.0403094207036,3.2999514310977284e-05
6,13,33,-0.9199999999999999,1.701,904.0778512377317,1.6721737514275682e-05
6,13,34,-0.9199999999999999,1.707,0.0,0.0
6,13,35,-0.9199999999999999,1.713,0.0,0.0
6,13,36,-0.9199999999999999,1.719,0.0,0.0
6,13,37,-0.9199999999999999,1.725,0.0,0.0
6,13,38,-0.9199999999999999,1.731,0.0,0.0
6,13,39,-0.9199999999999999,1.737,0.0,0.0
6,13,40,-0.9199999999999999,1.743,0.0,0.0
6,13,41,-0.9199999999999999,1.749,0.0,0.0
6,13,42,-0.9199999999999999,1.7550000000000001,0.0,0.0
6,13,43,-0.9199999999999999,1.7610000000000001,0.0,0.0
6,13,44,-0.9199999999999999,1.7670000000000001,0.0,0.0
6,13,45,-0.9199999999999999,1.7730000000000001,0.0,0.0
6,13,46,-0.9199999999999999,1.779,0.0,0.0
6,13,47,-0.9199999999999999,1.7850000000000001,0.0,0.0
6,13,48,-0.9199999999999999,1.791,0.0,0.0
6,13,49,-0.9199999999999999,1.7970000000000002,0.0,0.0
6,14,0,-0.8400000000000001,1.503,0.0,0.0
6,14,1,-0.8400000000000001,1.509,0.0,0.0
6,14,2,-0.8400000000000001,1.515,0.0,0.0
6,14,3,-0.8400000000000001,1.521,0.0,0.0
6,14,4,-0.8400000000000001,1.527,0.0,0.0
6,14,5,-0.8400000000000001,1.533,0.0,0.0
6,14,6,-0.8400000000000001,1.539,0.0,0.0
6,14,7,-0.8400000000000001,1.545,0.0,0.0
6,14,8,-0.8400000000000001,1.551,0.0,0.0
6,14,9,-0.8400000000000001,1.557,0.0,0.0
6,14,10,-0.8400000000000001,1.563,0.0,0.0
6,14,11,-0.8400000000000001,1.569,0.0,0.0
6,14,12,-0.8400000000000001,1.575,0.0,0.0
6,14,13,-0.8400000000000001,1.581,0.0,0.0
6,14,14,-0.8400000000000001,1.587,0.0,0.0
6,14,15,-0.8400000000000001,1.593,0.0,0.0
6,14,16,-0.8400000000000001,1.599,687.5966589480997,1.5724585145066577e-05
6,14,17,-0.8400000000000001,1.605,687.5966589480997,1.5724585145066577e-05
6,14,18,-0.8400000000000001,1.611,687.5966589480997,1.5724585145066577e-05
6,14,19,-0.8400000000000001,1.617,687.5966589480997,1.5724585145066577e-05
6,14,20,-0.8400000000000001,1.623,687.5966589480997,1.5724585145066577e-05
6,14,21,-0.8400000000000001,1.629,687.5966589480997,1.5724585145066577e-05
6,14,22,-0.8400000000000001,1.635,687.5966589480997,1.5724585145066577e-05
6,14,23,-0.8400000000000001,1.641,687.5966589480997,1.5724585145066577e-05
6,14,24,-0.8400000000000001,1.647,687.5966589480997,1.5724585145066577e-05
6,14,25,-0.8400000000000001,1.653,687.5966589480997,1.5724585145066577e-05
6,14,26,-0.8400000000000001,1.659,687.5966589480997,1.5724585145066577e-05
6,14,27,-0.8400000000000001,1.665,687.5966589480997,1.5724585145066577e-05
6,14,28,-0.8400000000000001,1.671,687.5966589480997,1.5724585145066577e-05
6,14,29,-0.8400000000000001,1.677,687.5966589480997,1.5724585145066577e-05
6,14,30,-0.8400000000000001,1.683,687.5966589480997,1.5724585145066577e-05
6,14,31,-0.8400000000000001,1.689,687.5966589480997,1.5724585145066577e-05
6,14,32,-0.8400000000000001,1.695,0.0,0.0
6,14,33,-0.8400000000000001,1.701,0.0,0.0
6,14,34,-0.8400000000000001,1.707,0.0,0.0
6,14,35,-0.8400000000000001,1.713,0.0,0.0
6,14,36,-0.8400000000000001,1.719,0.0,0.0
6,14,37,-0.8400000000000001,1.725,0.0,0.0
6,14,38,-0.8400000000000001,1.731,0.0,0.0
6,14,39,-0.8400000000000001,1.737,0.0,0.0
6,14,40,-0.8400000000000001,1.743,0.0,0.0
6,14,41,-0.8400000000000001,1.749,0.0,0.0
6,14,42,-0.8400000000000001,1.7550000000000001,0.0,0.0
6,14,43,-0.8400000000000001,1.7610000000000001,0.0,0.0
6,14,44,-0.8400000000000001,1.7670000000000001,0.0,0.0
6,14,45,-0.8400000000000001,1.7730000000000001,0.0,0.0
6,14,46,-0.8400000000000001,1.779,0.0,0.0
6,14,47,-0.8400000000000001,1.7850000000000001,0.0,0.0
6,14,48,-0.8400000000000001,1.791,0.0,0.0
6,14,49,-0.8400000000000001,1.7970000000000002,0.0,0.0
6,15,0,-0.76,1.503,0.0,0.0
